"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"48187","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",4.03,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","31212","77","0","2015","4","",9,988,1010,1019,22093578,566929,13029,1690,"",0.32,1.19,1.22,1.22,1.12,0.57,0.57,0.93,"",1,12.5,164,19.9,155,18.1,180,21.5,2519994,12.9,198241,53.8,3040,30.4,-104,-5.8
"48209","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",3.07,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48213","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48221","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48259","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48285","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",7.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48303","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48339","5","31212","77","0","2015","4","",3,27,28,29,317115,29413,132,871,"",1.14,0.44,0.46,0.47,0.29,0.38,0.09,0.63,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48351","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",28.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48355","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48423","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48439","5","31212","77","0","2015","4","N",8,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",4,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48453","5","31212","77","0","2015","4","",18,205,212,220,1904217,307365,3086,690,"",1.92,0.81,0.84,0.86,0.35,1.00,0.51,0.42,"",1,5.9,30,17.1,39,22.5,43,24.3,189811,11.1,35410,13.0,319,11.5,-64,-8.5
"48477","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48999","5","31212","77","0","2015","4","",10,70,71,73,1742166,63110,414,1879,"",1.60,0.83,0.84,0.87,0.73,0.39,0.08,0.86,"",1,11.1,21,42.9,21,42.0,21,40.4,905427,108.2,8197,14.9,-279,-40.3,600,46.9
"49000","5","31212","57","0","2015","4","",7,176,181,187,1917655,858821,4769,813,"",0.30,0.36,0.37,0.37,0.25,0.43,0.29,0.68,"N",3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49035","5","31212","77","0","2015","4","N",5,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49043","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.95,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50000","5","31212","57","0","2015","4","",22,407,386,398,4312145,892860,26425,836,"",3.59,3.63,3.47,3.51,2.44,4.87,4.51,0.69,"",4,22.2,65,19.0,46,13.5,44,12.4,782081,22.2,306836,52.4,5766,27.9,50,6.4
"50001","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",5.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50003","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50007","5","31212","77","0","2015","4","",10,137,129,129,1602164,309360,6655,936,"",6.16,3.70,3.50,3.46,2.36,4.98,3.68,0.66,"",4,66.7,36,35.6,30,30.3,25,24.0,518151,47.8,165529,115.1,1447,27.8,113,13.7
"50011","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50015","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",7.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50019","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50023","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",5.28,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51000","5","31212","57","0","2015","4","",73,1885,1859,1829,29043335,1375927,20239,1203,"",1.13,1.37,1.36,1.32,1.13,1.02,0.74,0.83,"",20,37.7,297,18.7,272,17.1,221,13.7,2209362,8.2,343779,33.3,3126,18.3,-92,-7.1
"51003","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51005","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",11.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51009","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",5.55,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51013","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51041","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51059","5","31212","77","0","2015","4","N",5,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51061","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51067","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51075","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",9.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51085","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51087","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51095","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",4.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","5","31212","77","0","2015","4","N",9,0,0,0,0,0,0,0,"N",3.08,0,0,0,0,0,0,0,"N",3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51125","5","31212","77","0","2015","4","",4,205,198,194,1675158,303640,1761,648,"",28.01,131.36,129.78,124.51,86.13,212.07,78.09,0.67,"",0,0.0,6,3.0,9,4.8,17,9.6,144185,9.4,42307,16.2,402,29.6,23,3.7
"51157","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",14.10,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51161","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51165","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51171","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.53,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51177","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51179","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51191","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",5.09,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51199","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.60,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51510","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51540","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",3.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51630","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51650","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.86,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51660","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",7.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51680","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51683","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",5.02,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51710","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",2.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51760","5","31212","77","0","2015","4","",9,142,139,136,1041477,122954,1631,576,"",4.78,2.59,2.54,2.48,0.96,3.11,1.87,0.38,"",3,50.0,23,19.3,20,16.8,22,19.3,149036,16.7,-26771,-17.9,-491,-23.1,-9,-1.5
"51810","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51840","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.69,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53000","5","31212","57","0","2015","4","",164,1679,1658,1690,12026880,8615899,91424,552,"",2.79,1.47,1.46,1.48,0.54,1.51,1.21,0.37,"",35,27.1,283,20.3,270,19.5,297,21.3,2514370,26.4,1918488,28.6,13452,17.3,26,4.9
"53003","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",6.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53005","5","31212","77","0","2015","4","N",4,0,0,0,0,0,0,0,"N",2.87,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53007","5","31212","77","0","2015","4","",4,84,80,78,430136,334821,2153,410,"",4.72,5.35,5.49,5.39,2.25,4.17,1.79,0.42,"",0,0.0,6,7.7,10,14.3,1,1.3,158638,58.4,97185,40.9,626,41.0,132,47.5
"53009","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53011","5","31212","77","0","2015","4","",15,67,67,71,332254,324704,4037,374,"",4.33,1.26,1.26,1.32,0.37,1.17,1.07,0.29,"",7,87.5,43,179.2,43,179.2,48,208.7,206832,164.9,209582,182.1,2610,182.9,-34,-8.3
"53015","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53019","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",13.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53027","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53031","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",7.31,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53033","5","31212","77","0","2015","4","",59,603,609,635,5466898,3273692,30828,683,"",2.80,1.29,1.31,1.35,0.48,1.34,1.03,0.36,"",14,31.1,99,19.6,117,23.8,146,29.9,679279,14.2,807850,32.8,7556,32.5,-61,-8.2
"53035","5","31212","77","0","2015","4","",7,44,42,44,311002,222794,1886,552,"",4.24,1.42,1.36,1.41,0.63,1.85,1.21,0.45,"",1,16.7,-4,-8.3,-6,-12.5,-1,-2.2,43773,16.4,16679,8.1,37,2.0,115,26.3
"53037","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",5.72,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53039","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",5.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53041","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53047","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53049","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53053","5","31212","77","0","2015","4","",11,45,50,50,324198,294152,1847,516,"",2.05,0.43,0.48,0.47,0.19,0.58,0.26,0.42,"",5,83.3,-11,-19.6,-15,-23.1,-13,-20.6,18240,6.0,15208,5.5,129,7.5,132,34.4
"53055","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53057","5","31212","77","0","2015","4","",4,24,25,27,288346,130462,1418,876,"",4.03,1.36,1.44,1.55,1.12,1.46,1.07,0.77,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53059","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",15.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53061","5","31212","77","0","2015","4","",11,188,185,179,1273945,1006512,13902,533,"",2.18,1.87,1.84,1.76,0.65,2.07,2.32,0.36,"",1,10.0,36,23.7,30,19.4,30,20.1,371018,41.1,224255,28.7,-3270,-19.0,76,16.6
"53063","5","31212","77","0","2015","4","",12,95,88,89,560348,495088,6919,475,"",3.11,1.24,1.15,1.15,0.48,1.30,1.30,0.41,"",2,20.0,7,8.0,3,3.5,5,6.0,86565,18.3,40431,8.9,304,4.6,50,11.8
"53065","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53067","5","31212","77","0","2015","4","",6,117,116,117,810276,554883,9084,534,"",3.04,3.01,2.99,3.00,1.32,3.53,4.33,0.44,"",1,20.0,44,60.3,16,16.0,11,10.4,266277,48.9,130248,30.7,1404,18.3,84,18.7
"53069","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",30.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53071","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",3.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53073","5","31212","77","0","2015","4","",6,133,129,127,681587,663320,5400,404,"",3.40,4.26,4.17,4.07,1.51,4.30,2.62,0.36,"",1,20.0,29,27.9,28,27.7,27,27.0,252754,58.9,237230,55.7,1288,31.3,80,24.7
"53077","5","31212","77","0","2015","4","N",5,0,0,0,0,0,0,0,"N",2.59,0,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54000","5","31212","57","0","2015","4","",6,25,26,32,144084,52552,1378,401,"",0.48,0.10,0.10,0.13,0.04,0.16,0.16,0.37,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54025","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54061","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54065","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",15.81,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54069","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54083","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.79,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54093","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",18.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55000","5","31212","57","0","2015","4","",59,2382,2404,2438,29811284,2166030,82956,952,"",1.40,2.32,2.36,2.38,1.80,1.46,1.90,0.77,"",18,43.9,228,10.6,255,11.9,291,13.6,8306802,38.6,788135,57.2,34342,70.6,183,23.8
"55003","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",6.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55005","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55009","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55017","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55021","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",5.15,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55025","5","31212","77","0","2015","4","",9,210,207,208,1154998,339085,11313,426,"",2.41,1.77,1.74,1.73,0.52,2.08,2.63,0.30,"",4,80.0,88,72.1,90,76.9,101,94.4,277761,31.7,187120,123.1,5978,112.1,-159,-27.2
"55029","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",6.34,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55033","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55035","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55043","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55045","5","31212","77","0","2015","4","N",4,0,0,0,0,0,0,0,"N",15.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55049","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",6.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55053","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",8.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55055","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55059","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55063","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55075","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.25,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55079","5","31212","77","0","2015","4","",7,1017,1017,1031,15764420,939713,33692,1187,"",1.08,5.76,5.76,5.80,4.99,3.57,4.12,0.86,"",1,16.7,66,6.9,72,7.6,74,7.7,6136018,63.7,495787,111.7,19702,140.8,408,52.4
"55089","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55097","5","31212","77","0","2015","4","N",3,0,0,0,0,0,0,0,"N",7.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55105","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55109","5","31212","77","0","2015","4","",3,23,24,28,61978,35127,1199,191,"",5.25,1.92,2.03,2.36,0.38,1.91,2.38,0.18,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55117","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55133","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55135","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55139","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55999","5","31212","77","0","2015","4","",5,3,3,3,70743,0,0,1814,"",1.22,0.16,0.16,0.16,0.17,0.00,0.00,1.07,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56000","5","31212","57","0","2015","4","",11,85,88,81,330398,223872,3767,300,"",1.71,0.83,0.88,0.81,0.20,0.78,1.00,0.24,"",4,57.1,22,34.9,25,39.7,16,24.6,125412,61.2,71283,46.7,76,2.1,52,21.0
"56001","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",3.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56005","5","31212","77","0","2015","4","N",2,0,0,0,0,0,0,0,"N",4.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56017","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",16.45,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56019","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",8.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56021","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56023","5","31212","77","0","2015","4","N",1,0,0,0,0,0,0,0,"N",4.81,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
